timestep,policy_loss,value_loss,entropy_loss,clip_fraction,approx_kl,learning_rate
1024,-0.00048011846956796944,3.836924687027931,-0.6878171134740114,0.06201171875,0.0059330142685212195,0.00014984631147540984
2048,0.000434641471656505,3.765566386282444,-0.6827083881944418,0.01025390625,0.0013037378812441602,0.00014969262295081966
3072,-0.014099507650826126,2.379358172416687,-0.6402880921959877,0.1494140625,0.011353401889209636,0.0001495389344262295
4096,-0.0029070873861201108,1.163461398333311,-0.5920742005109787,0.03662109375,0.0036364699917612597,0.00014938524590163934
5120,-0.0054853580659255385,0.5505283800885081,-0.5036104386672378,0.06689453125,0.004374219526653178,0.00014923155737704916
6144,-0.008116964148939587,0.39147073589265347,-0.45156361628323793,0.064453125,0.003740603875485249,0.000149077868852459
7168,-0.00796184068894945,0.26137819117866457,-0.3969235438853502,0.07666015625,0.004524547097389586,0.00014892418032786883
8192,-0.0010637764789862558,0.21945529943332076,-0.40579132828861475,0.01806640625,0.001537807213026099,0.00014877049180327868
9216,-0.008642146000056528,0.17091323318891227,-0.3345118137076497,0.0546875,0.004484114804654382,0.0001486168032786885
10240,-0.0038124565326143056,0.2514066155999899,-0.3313226876780391,0.02880859375,0.0020655709377024323,0.00014846311475409836
11264,-0.0013671366032212973,0.3383542965166271,-0.32800697069615126,0.009765625,0.000792081409599632,0.00014830942622950818
12288,-0.004825479933060706,0.16660974430851638,-0.28621483827009797,0.03125,0.0019942907529184595,0.00014815573770491803
13312,-0.004663210958824493,0.3188721486367285,-0.2520471620373428,0.0205078125,0.0014593987871194258,0.00014800204918032786
14336,0.0006311906545306556,0.3524714740924537,-0.3214650759473443,0.01611328125,0.0013578184007201344,0.00014784836065573768
15360,-0.006525336153572425,0.3850338561460376,-0.2916003158316016,0.02978515625,0.002637717014295049,0.00014769467213114753
16384,-0.004552908343612216,0.4042847752571106,-0.2731483052484691,0.01806640625,0.001127417359384708,0.00014754098360655736
17408,-0.005017353207222186,0.2850555730983615,-0.28674360178411007,0.0224609375,0.0017969958134926856,0.0001473872950819672
18432,-0.00984982232330367,0.32087286096066236,-0.22505554789677262,0.05810546875,0.008885146875400096,0.00014723360655737703
19456,0.001231113012181595,0.33374562207609415,-0.2589171202853322,0.0107421875,0.0007770884694764391,0.00014707991803278688
20480,-0.003216802724637091,0.358186864759773,-0.24432030599564314,0.021484375,0.002233458828413859,0.0001469262295081967
21504,-0.0027539234870346263,0.29569973750039935,-0.2039651949889958,0.0205078125,0.001654871753999032,0.00014677254098360655
22528,-0.004239913723722566,0.3453719010576606,-0.1694660158827901,0.01953125,0.0014307148376246914,0.00014661885245901638
23552,-0.005173728568479419,0.3276648814789951,-0.2048589438199997,0.0283203125,0.0023949946044012904,0.0001464651639344262
24576,-0.0018906311597675085,0.31400492414832115,-0.1828177364077419,0.021484375,0.0026740562898339704,0.00014631147540983605
25600,-0.005387689714552835,0.4137640967965126,-0.1840222873724997,0.03759765625,0.004047136753797531,0.00014615778688524588
26624,-0.0038359326135832816,0.31938879704102874,-0.2301009870134294,0.0166015625,0.0028900823381263763,0.00014600409836065573
27648,-0.0015511864621657878,0.24965419061481953,-0.251727610360831,0.03125,0.003356750006787479,0.00014585040983606555
28672,-0.0053389117965707555,0.2864974457770586,-0.23114282079041004,0.03076171875,0.0026485159614821896,0.0001456967213114754
29696,-0.005530075344722718,0.16995073365978897,-0.25329361017793417,0.05615234375,0.00459786040300969,0.00014554303278688523
30720,-0.0042190955427940935,0.24545847438275814,-0.1894116799812764,0.02587890625,0.0026086463185492903,0.00014538934426229508
31744,-0.001974045007955283,0.2505130860954523,-0.24097581999376416,0.04150390625,0.003239211830077693,0.0001452356557377049
32768,-0.0058007635961985216,0.133993566269055,-0.2199037321843207,0.02490234375,0.002138837444363162,0.00014508196721311472
33792,-0.009243973850971088,0.20414004009217024,-0.21823700238019228,0.05810546875,0.004556710977340117,0.00014492827868852457
34816,-0.009876236348645762,0.20238001947291195,-0.2163619683124125,0.05224609375,0.0046282865514513105,0.00014477459016393443
35840,-0.0052005136967636645,0.22712103743106127,-0.17098868661560118,0.0458984375,0.00422849552705884,0.00014462090163934425
36864,-0.0035187997564207762,0.24528099410235882,-0.1640763522591442,0.0283203125,0.0024340218806173652,0.0001444672131147541
37888,-0.0013912506401538849,0.16419200622476637,-0.16972311842255294,0.0224609375,0.001962519687367603,0.00014431352459016392
38912,-0.004514626372838393,0.1558968466706574,-0.18308121943846345,0.0419921875,0.00361098485882394,0.00014415983606557377
39936,-0.0034353160008322448,0.20873866486363113,-0.18189444346353412,0.0400390625,0.0030760278314119205,0.0001440061475409836
40960,-0.002365211126743816,0.1950780302286148,-0.20844394201412797,0.02734375,0.003147144365357235,0.00014385245901639342
41984,-0.004137686744797975,0.13353965082205832,-0.19462691666558385,0.0263671875,0.002861936474801041,0.00014369877049180327
43008,-0.0076701287616742775,0.1593235054751858,-0.18458513543009758,0.03466796875,0.0033869692852022126,0.0001435450819672131
44032,-0.008784052552073263,0.15532631950918585,-0.18965075258165598,0.046875,0.009615186747396365,0.00014339139344262295
45056,-0.006430944747989997,0.12408355087973177,-0.16270286100916564,0.04052734375,0.004086236018338241,0.00014323770491803277
46080,-0.0018654245941434056,0.08212603710126132,-0.1369352552574128,0.048828125,0.005185332789551467,0.00014308401639344262
47104,0.0006238872592803091,0.13462781126145273,-0.14826695970259607,0.0400390625,0.0035576999944169074,0.00014293032786885244
48128,-0.003787704961723648,0.11528261948842555,-0.1319915244821459,0.02197265625,0.0019713569927262142,0.0001427766393442623
49152,0.012903399881906807,0.3085933089023456,-0.1380872018635273,0.05859375,0.010419422775157727,0.00014262295081967212
50176,0.00018829596228897572,0.11171352828387171,-0.12838530004955828,0.0390625,0.007506439884309657,0.00014246926229508194
51200,-0.003216760014765896,0.08016335091087967,-0.16268131136894226,0.03759765625,0.0034657002397580072,0.0001423155737704918
52224,0.009781567714526318,0.22219231317285448,-0.1184049341827631,0.05419921875,0.010995365941198543,0.00014216188524590162
