timestep,policy_loss,value_loss,entropy_loss,clip_fraction,approx_kl,learning_rate
1024,-0.0003695049017551355,5.020260348916054,-0.692075272090733,0.0,0.0011401578085497022,9.989754098360657e-05
2048,-0.006085758126573637,4.966084148734808,-0.6773849306628108,0.068603515625,0.005310007865773514,9.979508196721312e-05
3072,-0.002303997549461201,3.538113534450531,-0.6718332162126899,0.0,0.0013276681129354984,9.969262295081968e-05
4096,-0.010236199974315241,2.488442676141858,-0.6500427797436714,0.01806640625,0.004582475703500677,9.959016393442624e-05
5120,-0.005852333590155467,1.7479192782193422,-0.6116727739572525,0.00830078125,0.0034198695502709597,9.948770491803279e-05
6144,-0.0064216545870294794,1.0613346844911575,-0.5610185768455267,0.043212890625,0.0037379385757958516,9.938524590163934e-05
7168,-0.0044930198637302965,0.4854997997172177,-0.5384547580033541,0.042236328125,0.0031314692096202634,9.92827868852459e-05
8192,-0.006357663942253566,0.31847713235765696,-0.5072073331102729,0.043212890625,0.0028446438736864366,9.918032786885247e-05
9216,-0.013537713952246122,0.12506205425597727,-0.4558067424222827,0.06884765625,0.005852952534041833,9.907786885245903e-05
10240,-0.01000800153997261,0.10880511940922588,-0.4217588282190263,0.0517578125,0.003466138761723414,9.897540983606558e-05
11264,-0.012379014922771603,0.09851198515389115,-0.39689888525754213,0.0439453125,0.0030537561688106507,9.887295081967214e-05
12288,-0.011776652114349417,0.10756986920023337,-0.38796873576939106,0.040283203125,0.0037520342593779787,9.87704918032787e-05
13312,-0.014215820090612397,0.07387514133006334,-0.37019169656559825,0.07421875,0.004822438088012859,9.866803278688525e-05
14336,-0.010412707706564106,0.1850742775714025,-0.3483576700091362,0.027099609375,0.0018886795442085713,9.85655737704918e-05
15360,-0.007103650907083647,0.23018713749479502,-0.35843030270189047,0.025634765625,0.0021918034908594564,9.846311475409836e-05
16384,-0.012424392101820558,0.16277504723984748,-0.33796816458925605,0.044677734375,0.003913272303179838,9.836065573770493e-05
17408,-0.013050319663307164,0.12183894490590319,-0.3141098916530609,0.035400390625,0.002534094084694516,9.825819672131148e-05
18432,-0.011871730857819784,0.1531870246399194,-0.3101332620717585,0.03369140625,0.00310806625202531,9.815573770491804e-05
19456,-0.013565257348091109,0.16502487589605153,-0.28744113841094077,0.0615234375,0.0062314323004102334,9.80532786885246e-05
