timestep,episode,reward,length
1073,0,-7.499999999999998,50
1123,1,-5.699999999999998,50
1173,2,-3.899999999999998,50
1223,3,-8.7,50
1273,4,-8.099999999999998,50
1323,5,-6.299999999999999,50
1373,6,-7.499999999999998,50
1423,7,-6.899999999999999,50
1473,8,-8.099999999999998,50
1523,9,-8.099999999999998,50
1573,10,-8.099999999999998,50
1623,11,-6.299999999999999,50
1673,12,-6.299999999999999,50
1723,13,-8.099999999999998,50
1773,14,-8.7,50
1823,15,-7.499999999999998,50
1873,16,-6.899999999999999,50
1923,17,-8.099999999999998,50
1973,18,-4.499999999999998,50
2023,19,-6.299999999999999,50
2073,20,-7.499999999999998,50
2123,21,-7.499999999999998,50
2173,22,-6.899999999999999,50
2223,23,-8.099999999999998,50
2273,24,-7.499999999999998,50
2323,25,-8.099999999999998,50
2373,26,-6.299999999999999,50
2423,27,-8.099999999999998,50
2473,28,-6.299999999999999,50
2523,29,-8.7,50
2573,30,-1.4999999999999982,50
2623,31,-7.499999999999998,50
2673,32,-6.899999999999999,50
2723,33,-8.7,50
2773,34,-8.099999999999998,50
2823,35,-8.099999999999998,50
2873,36,-6.899999999999999,50
2923,37,-8.099999999999998,50
2973,38,-8.099999999999998,50
3023,39,-6.899999999999999,50
3073,40,-8.099999999999998,50
3123,41,-7.499999999999998,50
3173,42,-8.099999999999998,50
3223,43,-8.099999999999998,50
3273,44,-8.099999999999998,50
3323,45,-8.7,50
3373,46,-7.499999999999998,50
3423,47,-7.499999999999998,50
3473,48,-8.099999999999998,50
3523,49,-8.099999999999998,50
3573,50,-8.099999999999998,50
3623,51,-7.499999999999998,50
3673,52,-7.499999999999998,50
3723,53,-6.299999999999999,50
3773,54,-9.299999999999999,50
3823,55,-6.899999999999999,50
3873,56,-8.099999999999998,50
3923,57,-6.299999999999999,50
3973,58,-8.7,50
4023,59,-8.099999999999998,50
4073,60,-6.299999999999999,50
4123,61,-6.899999999999999,50
4173,62,-6.299999999999999,50
4223,63,-8.099999999999998,50
4273,64,-8.7,50
4323,65,-8.099999999999998,50
4373,66,-7.499999999999998,50
4423,67,-7.499999999999998,50
4473,68,-8.099999999999998,50
4523,69,-8.099999999999998,50
4573,70,-7.499999999999998,50
4623,71,-7.499999999999998,50
4673,72,-6.299999999999999,50
4723,73,-5.699999999999998,50
4773,74,-8.099999999999998,50
4823,75,-6.899999999999999,50
4873,76,-7.499999999999998,50
4923,77,-6.299999999999999,50
4973,78,-6.299999999999999,50
5023,79,-8.099999999999998,50
5073,80,-8.099999999999998,50
5123,81,-6.899999999999999,50
5173,82,-7.499999999999998,50
5223,83,-8.099999999999998,50
5273,84,-8.099999999999998,50
5323,85,-8.099999999999998,50
5373,86,-4.499999999999998,50
5423,87,-7.499999999999998,50
5473,88,-5.699999999999998,50
5523,89,-5.699999999999998,50
5573,90,-7.499999999999998,50
5623,91,-5.699999999999998,50
5673,92,-7.499999999999998,50
5723,93,-6.899999999999999,50
5773,94,-6.899999999999999,50
5823,95,-8.7,50
5873,96,-6.299999999999999,50
5923,97,-8.099999999999998,50
5973,98,-8.099999999999998,50
6023,99,-6.899999999999999,50
6073,100,-8.099999999999998,50
6123,101,-7.499999999999998,50
6173,102,-6.899999999999999,50
6223,103,-6.299999999999999,50
6273,104,-7.499999999999998,50
6323,105,-8.099999999999998,50
6373,106,-5.099999999999998,50
6423,107,-6.299999999999999,50
6473,108,-6.299999999999999,50
6523,109,-6.299999999999999,50
6573,110,-7.499999999999998,50
6623,111,-6.899999999999999,50
6673,112,-6.899999999999999,50
6723,113,-7.499999999999998,50
6773,114,-6.299999999999999,50
6823,115,-5.699999999999998,50
6873,116,-7.499999999999998,50
6923,117,-8.099999999999998,50
6973,118,-6.299999999999999,50
7023,119,-6.899999999999999,50
7073,120,-6.899999999999999,50
7123,121,-6.299999999999999,50
7173,122,-4.499999999999998,50
7223,123,-0.8999999999999986,50
7273,124,-4.499999999999998,50
7323,125,-2.699999999999998,50
7373,126,-6.899999999999999,50
7423,127,-5.699999999999998,50
7473,128,-8.099999999999998,50
7523,129,-5.099999999999998,50
7573,130,-5.699999999999998,50
7623,131,-7.499999999999998,50
7673,132,-6.899999999999999,50
7723,133,-5.099999999999998,50
7773,134,-8.099999999999998,50
7823,135,-8.099999999999998,50
7873,136,-5.099999999999998,50
7923,137,-5.099999999999998,50
7973,138,-6.899999999999999,50
8023,139,-7.499999999999998,50
8073,140,-6.899999999999999,50
8123,141,-3.299999999999998,50
8173,142,-5.699999999999998,50
8223,143,-3.899999999999998,50
8273,144,-6.299999999999999,50
8323,145,-3.299999999999998,50
8373,146,-5.699999999999998,50
8423,147,-5.099999999999998,50
8473,148,-1.4999999999999982,50
8523,149,-4.499999999999998,50
8573,150,-6.299999999999999,50
8623,151,-5.699999999999998,50
8673,152,-6.899999999999999,50
8723,153,-2.699999999999998,50
8773,154,-0.8999999999999986,50
8823,155,-5.699999999999998,50
8873,156,-3.299999999999998,50
8923,157,-5.699999999999998,50
8973,158,-0.8999999999999986,50
9023,159,-5.699999999999998,50
9073,160,-0.8999999999999986,50
9123,161,-3.899999999999998,50
9173,162,-0.8999999999999986,50
9223,163,-6.299999999999999,50
9273,164,-5.099999999999998,50
9323,165,-5.699999999999998,50
9373,166,-3.899999999999998,50
9423,167,-0.8999999999999986,50
9473,168,-6.299999999999999,50
9523,169,-0.8999999999999986,50
9573,170,-2.699999999999998,50
9623,171,-6.299999999999999,50
9673,172,-2.099999999999998,50
9723,173,-3.899999999999998,50
9773,174,-3.899999999999998,50
9823,175,-1.4999999999999982,50
9873,176,-5.099999999999998,50
9923,177,-5.099999999999998,50
9973,178,-0.8999999999999986,50
10023,179,-5.099999999999998,50
10073,180,-2.099999999999998,50
10123,181,-3.899999999999998,50
10173,182,-3.299999999999998,50
10223,183,-5.099999999999998,50
10273,184,-0.8999999999999986,50
10323,185,-0.8999999999999986,50
