timestep,policy_loss,value_loss,entropy_loss,clip_fraction,approx_kl,learning_rate
1024,9.916911949403584e-06,3.4206698164343834,-0.6930417902767658,0.0,0.0001509648864157498,9.989754098360657e-05
2048,-0.0005651784158544615,3.951844647526741,-0.6928553925827146,0.001220703125,0.00045055804366711527,9.979508196721312e-05
3072,-0.00528716339613311,3.0602696277201176,-0.6889543263241649,0.03662109375,0.003920161514542997,9.969262295081968e-05
4096,-0.005260279096546583,1.9382993150502443,-0.6650819415226579,0.037109375,0.005362179137591738,9.959016393442624e-05
5120,-0.010592612758046016,1.185101704671979,-0.6081592747941613,0.08203125,0.008708509005373344,9.948770491803279e-05
6144,-0.006646621521213092,0.5357232778333127,-0.5629316093400121,0.068359375,0.004810851416550577,9.938524590163934e-05
7168,-0.011847717185446527,0.27553705614991486,-0.4729933273047209,0.10546875,0.006525983342726249,9.92827868852459e-05
8192,-0.0067068809548800346,0.22172628622502089,-0.41171694826334715,0.054931640625,0.0039804756379453465,9.918032786885247e-05
9216,-0.00802664493676275,0.16093483637087047,-0.37810259917750955,0.05615234375,0.00364037183317123,9.907786885245903e-05
10240,-0.008911887074646074,0.34237257088534534,-0.3402251326479018,0.04443359375,0.002929542177298572,9.897540983606558e-05
11264,-0.006370883846102515,0.21314817038364708,-0.3500058017671108,0.025146484375,0.0016637305670883507,9.887295081967214e-05
12288,-0.0067616744272527285,0.2480423740344122,-0.3316701543517411,0.03466796875,0.002522183749533724,9.87704918032787e-05
13312,-0.0049905466148629785,0.18526960792951286,-0.3320503798313439,0.022216796875,0.0015191128331935033,9.866803278688525e-05
14336,-0.00854196598083945,0.22036838624626398,-0.30270244646817446,0.0302734375,0.0022168347786646336,9.85655737704918e-05
15360,-0.0064253830423695035,0.26394910481758416,-0.2989373984746635,0.01318359375,0.001220008525706362,9.846311475409836e-05
16384,-0.007242688428959809,0.22582664131186903,-0.30906182946637273,0.025390625,0.0020042717005708255,9.836065573770493e-05
17408,-0.009534483368042856,0.20818145608063787,-0.269456627080217,0.044189453125,0.0034548405164969154,9.825819672131148e-05
18432,-0.010366344293288421,0.2345484395045787,-0.2717966320924461,0.05517578125,0.00408283115393715,9.815573770491804e-05
19456,-0.006966835600906052,0.3727037019561976,-0.2810689720790833,0.02294921875,0.0021505624026758596,9.80532786885246e-05
20480,-0.00663343038468156,0.24609259562566876,-0.2591193167027086,0.02294921875,0.001856133050750941,9.795081967213115e-05
21504,-0.008635276011773385,0.25843867927324027,-0.2653276782948524,0.0263671875,0.0022563495294889435,9.784836065573771e-05
22528,-0.007661542345886119,0.16125778784044087,-0.2402393880765885,0.0341796875,0.002899951119616162,9.774590163934426e-05
23552,-0.006426886444387492,0.1470349170267582,-0.25850453530438244,0.03759765625,0.003314424589916598,9.764344262295082e-05
24576,-0.008865143252478447,0.1384727677796036,-0.2545038384851068,0.03076171875,0.002251507314213086,9.754098360655737e-05
25600,-0.008065164569416083,0.09415100258775055,-0.23583921394310892,0.037841796875,0.002802620132570155,9.743852459016394e-05
26624,-0.008214529647375457,0.07556690656929277,-0.24693969637155533,0.04345703125,0.0038208120458875783,9.73360655737705e-05
27648,-0.006744167396391276,0.04088108355063014,-0.23226716229692101,0.0322265625,0.002675650473975111,9.723360655737706e-05
28672,-0.004357361824077088,0.042285417614039034,-0.23382593458518386,0.029296875,0.002287970361066982,9.713114754098361e-05
29696,-0.012536845897557214,0.08095292776124552,-0.21983746765181422,0.03515625,0.003114495375484694,9.702868852459017e-05
30720,-0.008440082310698926,0.0534730811486952,-0.24762585503049195,0.0263671875,0.001987701136386022,9.692622950819674e-05
31744,-0.010516177484532818,0.04871538540464826,-0.2573436084203422,0.03173828125,0.002513306637411006,9.682377049180328e-05
32768,-0.00913044139088015,0.03657408771687187,-0.21033280645497143,0.04052734375,0.0025969454072765075,9.672131147540983e-05
33792,-0.012727193825412542,0.03424209101649467,-0.2445786704774946,0.052001953125,0.005192856951907743,9.66188524590164e-05
34816,-0.008602050467743538,0.06046743711340241,-0.2389446902088821,0.032470703125,0.002638639823999256,9.651639344262296e-05
35840,-0.007752771227387711,0.060170073455083184,-0.23453645058907568,0.03076171875,0.0031468538363697007,9.641393442622951e-05
36864,-0.007392149265797343,0.06293344430741854,-0.2122988763730973,0.041259765625,0.0030005082589923404,9.631147540983607e-05
37888,-0.012097550061298534,0.08140746926073916,-0.25800322322174907,0.052734375,0.00425471825292334,9.620901639344263e-05
38912,-0.010160381491004955,0.0641975368198473,-0.22908351616933942,0.038330078125,0.003497298152069561,9.610655737704918e-05
39936,-0.0070491680889972486,0.10364534083055332,-0.23777841310948133,0.0380859375,0.0029656062979483977,9.600409836065573e-05
40960,-0.00794043138739653,0.10512730665504932,-0.21729738195426762,0.040283203125,0.003690837911562994,9.59016393442623e-05
41984,-0.018646301585249603,0.21021981281228364,-0.2484186829533428,0.056640625,0.005486558555276133,9.579918032786886e-05
43008,-0.005006236700864974,0.16560298413969576,-0.21562746330164373,0.027099609375,0.002679050732695032,9.56967213114754e-05
44032,-0.0059965221589664,0.1417848834535107,-0.1990203035529703,0.019287109375,0.0017143298391602002,9.559426229508197e-05
45056,-0.010200201410043519,0.24192304792813957,-0.23262903024442494,0.0400390625,0.0038683692400809377,9.549180327868853e-05
46080,-0.007436488634994021,0.08695019615697674,-0.19550433941185474,0.034912109375,0.0027693909432855435,9.53893442622951e-05
47104,-0.007804087934346171,0.17595849698409438,-0.16740478214342147,0.031005859375,0.00362953470175853,9.528688524590164e-05
48128,-0.00928710907464847,0.19689766108058393,-0.20893292594701052,0.05029296875,0.0033163198895636015,9.51844262295082e-05
49152,-0.00848949994542636,0.1843149193446152,-0.19668818160425872,0.029296875,0.00407074475515401,9.508196721311476e-05
