timestep,episode,reward,length
1073,0,-8.099999999999998,50
1123,1,-8.099999999999998,50
1173,2,-5.699999999999998,50
1223,3,-8.099999999999998,50
1273,4,-7.499999999999998,50
1323,5,-7.499999999999998,50
1373,6,-6.899999999999999,50
1423,7,-6.299999999999999,50
1473,8,-8.7,50
1523,9,-8.7,50
1573,10,-8.7,50
1623,11,-6.299999999999999,50
1673,12,-7.499999999999998,50
1723,13,-7.499999999999998,50
1773,14,-8.099999999999998,50
1823,15,-5.699999999999998,50
1873,16,-6.899999999999999,50
1923,17,-8.099999999999998,50
1973,18,-7.499999999999998,50
2023,19,-8.099999999999998,50
2073,20,-5.699999999999998,50
2123,21,-8.099999999999998,50
2173,22,-5.699999999999998,50
2223,23,-7.499999999999998,50
2273,24,-7.499999999999998,50
2323,25,-8.099999999999998,50
2373,26,-8.099999999999998,50
2423,27,-7.499999999999998,50
2473,28,-5.099999999999998,50
2523,29,-7.499999999999998,50
2573,30,-6.899999999999999,50
2623,31,-6.299999999999999,50
2673,32,-8.7,50
2723,33,-7.499999999999998,50
2773,34,-7.499999999999998,50
2823,35,-6.899999999999999,50
2873,36,-7.499999999999998,50
2923,37,-6.899999999999999,50
2973,38,-7.499999999999998,50
3023,39,-8.099999999999998,50
3073,40,-8.099999999999998,50
3123,41,-8.099999999999998,50
3173,42,-6.899999999999999,50
3223,43,-6.899999999999999,50
3273,44,-8.099999999999998,50
3323,45,-8.099999999999998,50
3373,46,-6.299999999999999,50
3423,47,-6.299999999999999,50
3473,48,-0.8999999999999986,50
3523,49,-6.899999999999999,50
3573,50,-6.299999999999999,50
3623,51,-7.499999999999998,50
3673,52,-6.299999999999999,50
3723,53,-7.499999999999998,50
3773,54,-6.299999999999999,50
3823,55,-3.299999999999998,50
3873,56,-7.499999999999998,50
3923,57,-6.299999999999999,50
3973,58,-3.299999999999998,50
4023,59,-8.099999999999998,50
4073,60,-5.699999999999998,50
4123,61,-6.899999999999999,50
4173,62,-6.899999999999999,50
4223,63,-5.099999999999998,50
4273,64,-4.499999999999998,50
4323,65,-5.699999999999998,50
4373,66,-6.899999999999999,50
4423,67,-5.099999999999998,50
4473,68,-6.899999999999999,50
4523,69,-5.099999999999998,50
4573,70,-4.499999999999998,50
4623,71,-6.299999999999999,50
4673,72,-2.699999999999998,50
4723,73,-5.699999999999998,50
4773,74,-6.899999999999999,50
4823,75,-6.299999999999999,50
4873,76,-4.499999999999998,50
4923,77,-5.099999999999998,50
4973,78,-6.899999999999999,50
5023,79,-3.899999999999998,50
5073,80,-6.299999999999999,50
5123,81,-7.499999999999998,50
5173,82,-7.499999999999998,50
5223,83,-8.099999999999998,50
5273,84,-6.899999999999999,50
5323,85,-8.099999999999998,50
5373,86,-7.499999999999998,50
5423,87,-8.099999999999998,50
5473,88,-7.499999999999998,50
5523,89,-6.899999999999999,50
5573,90,-6.299999999999999,50
5623,91,-6.899999999999999,50
5673,92,-3.899999999999998,50
5723,93,-5.699999999999998,50
5773,94,-5.699999999999998,50
5823,95,-6.299999999999999,50
5873,96,-7.499999999999998,50
5923,97,-6.899999999999999,50
5973,98,-7.499999999999998,50
6023,99,-5.699999999999998,50
6073,100,-6.299999999999999,50
6123,101,-5.099999999999998,50
6173,102,-3.899999999999998,50
6223,103,-6.899999999999999,50
6273,104,-4.499999999999998,50
6323,105,-6.899999999999999,50
6373,106,-5.699999999999998,50
6423,107,-7.499999999999998,50
6473,108,-6.899999999999999,50
6523,109,-3.899999999999998,50
6573,110,-4.499999999999998,50
6623,111,-7.499999999999998,50
6673,112,-3.899999999999998,50
6723,113,-6.299999999999999,50
6773,114,-4.499999999999998,50
6823,115,-5.699999999999998,50
6873,116,-3.899999999999998,50
6923,117,-5.699999999999998,50
6973,118,-6.899999999999999,50
7023,119,-5.099999999999998,50
7073,120,-6.299999999999999,50
7123,121,-0.8999999999999986,50
7173,122,-2.099999999999998,50
7223,123,-0.8999999999999986,50
7273,124,-4.499999999999998,50
7323,125,-0.8999999999999986,50
7373,126,-6.899999999999999,50
7423,127,-5.099999999999998,50
7473,128,-3.899999999999998,50
7523,129,-5.099999999999998,50
7573,130,-0.8999999999999986,50
7623,131,-0.29999999999999893,50
7673,132,-5.099999999999998,50
7723,133,-6.299999999999999,50
7773,134,-5.099999999999998,50
7823,135,-4.499999999999998,50
7873,136,-3.299999999999998,50
7923,137,-0.8999999999999986,50
7973,138,-5.099999999999998,50
8023,139,-1.4999999999999982,50
8073,140,-0.8999999999999986,50
8123,141,-7.499999999999998,50
8173,142,-2.099999999999998,50
8223,143,-5.699999999999998,50
8273,144,-0.8999999999999986,50
8323,145,-0.8999999999999986,50
8373,146,-3.299999999999998,50
8423,147,-3.899999999999998,50
8473,148,-0.8999999999999986,50
8523,149,-0.8999999999999986,50
8573,150,-5.099999999999998,50
8623,151,-0.8999999999999986,50
8673,152,-3.899999999999998,50
8723,153,-0.8999999999999986,50
8773,154,-3.899999999999998,50
8823,155,-3.899999999999998,50
8873,156,-1.4999999999999982,50
8923,157,-3.299999999999998,50
8973,158,-0.8999999999999986,50
9023,159,-0.8999999999999986,50
9073,160,0.3000000000000007,50
9123,161,-2.699999999999998,50
9173,162,-1.4999999999999982,50
9223,163,-1.4999999999999982,50
9273,164,-5.699999999999998,50
9323,165,-5.699999999999998,50
9373,166,-0.8999999999999986,50
9423,167,-3.299999999999998,50
9473,168,-0.8999999999999986,50
9523,169,-0.8999999999999986,50
9573,170,-3.899999999999998,50
9623,171,-0.8999999999999986,50
9673,172,-0.8999999999999986,50
9723,173,-2.099999999999998,50
9773,174,-0.8999999999999986,50
9823,175,-0.8999999999999986,50
9873,176,-0.8999999999999986,50
9923,177,-0.8999999999999986,50
9973,178,-0.8999999999999986,50
10023,179,-0.8999999999999986,50
10073,180,-0.8999999999999986,50
10123,181,-0.8999999999999986,50
10173,182,-0.8999999999999986,50
10223,183,-0.8999999999999986,50
10273,184,-0.8999999999999986,50
10323,185,-0.8999999999999986,50
10373,186,-0.8999999999999986,50
10423,187,-0.8999999999999986,50
10473,188,-0.8999999999999986,50
10523,189,-0.8999999999999986,50
10573,190,-0.8999999999999986,50
10623,191,-2.099999999999998,50
10673,192,-3.899999999999998,50
10723,193,-0.8999999999999986,50
10773,194,-0.8999999999999986,50
10823,195,-0.8999999999999986,50
10873,196,-0.8999999999999986,50
10923,197,-0.8999999999999986,50
10973,198,-0.8999999999999986,50
11023,199,-0.8999999999999986,50
11073,200,0.9000000000000004,50
11140,201,4.1,67
11190,202,-0.29999999999999893,50
11221,203,0.8000000000000012,31
11271,204,-0.8999999999999986,50
11321,205,-0.8999999999999986,50
11371,206,-0.8999999999999986,50
11421,207,0.3000000000000007,50
11471,208,0.3000000000000007,50
11521,209,-0.8999999999999986,50
11583,210,1.1999999999999997,62
11633,211,0.9000000000000004,50
11683,212,-0.8999999999999986,50
11733,213,-0.8999999999999986,50
11783,214,-0.8999999999999986,50
11833,215,-0.8999999999999986,50
11883,216,0.3000000000000007,50
11933,217,-0.8999999999999986,50
11983,218,-0.8999999999999986,50
12033,219,2.0999999999999996,50
12083,220,-0.8999999999999986,50
12133,221,0.9000000000000004,50
12183,222,-0.8999999999999986,50
12234,223,2.799999999999999,51
12284,224,-0.8999999999999986,50
12334,225,-0.8999999999999986,50
12384,226,0.9000000000000004,50
12434,227,-0.29999999999999893,50
12484,228,1.5,50
12536,229,2.299999999999999,52
12586,230,-0.8999999999999986,50
12636,231,-0.29999999999999893,50
12686,232,-0.8999999999999986,50
12736,233,0.3000000000000007,50
12786,234,-0.8999999999999986,50
12852,235,2.800000000000003,66
12902,236,-0.8999999999999986,50
12952,237,-0.8999999999999986,50
13002,238,-0.8999999999999986,50
13124,239,-4.499999999999998,122
13174,240,-0.8999999999999986,50
13229,241,2.599999999999998,55
13284,242,1.9999999999999982,55
13334,243,-0.8999999999999986,50
13384,244,0.9000000000000004,50
13434,245,2.0999999999999996,50
13496,246,5.399999999999995,62
13546,247,0.3000000000000007,50
13596,248,-0.8999999999999986,50
13646,249,-0.8999999999999986,50
13696,250,-0.8999999999999986,50
13749,251,2.3999999999999986,53
13799,252,-0.8999999999999986,50
13849,253,-0.8999999999999986,50
13899,254,1.5,50
13949,255,0.9000000000000004,50
13999,256,-0.8999999999999986,50
14050,257,2.1999999999999993,51
14100,258,-0.29999999999999893,50
14150,259,0.9000000000000004,50
14201,260,2.1999999999999993,51
14251,261,2.0999999999999996,50
14301,262,-0.8999999999999986,50
14351,263,-0.8999999999999986,50
14401,264,-0.8999999999999986,50
14462,265,-2.799999999999999,61
14512,266,0.9000000000000004,50
14598,267,3.5999999999999908,86
14684,268,-2.999999999999998,86
14734,269,-0.8999999999999986,50
14784,270,0.9000000000000004,50
14837,271,1.1999999999999993,53
14893,272,-0.29999999999999805,56
14943,273,-0.29999999999999893,50
14995,274,2.8999999999999986,52
15045,275,-0.8999999999999986,50
15096,276,1.0,51
15146,277,-0.8999999999999986,50
15208,278,5.399999999999995,62
15258,279,1.5,50
15344,280,2.9999999999999893,86
15405,281,3.1999999999999957,61
15473,282,1.7999999999999994,68
15524,283,1.6000000000000005,51
15582,284,3.4999999999999964,58
15635,285,0.0,53
15688,286,1.799999999999999,53
15739,287,2.799999999999999,51
15792,288,2.3999999999999986,53
15845,289,2.3999999999999986,53
15904,290,1.2000000000000006,59
15990,291,-1.200000000000002,86
16040,292,-0.8999999999999986,50
16093,293,1.8000000000000007,53
16157,294,-0.9999999999999987,64
16213,295,3.299999999999997,56
16272,296,2.9999999999999964,59
16322,297,2.6999999999999993,50
16372,298,0.3000000000000007,50
16422,299,2.0999999999999996,50
16481,300,-1.7763568394002505e-15,59
16543,301,4.799999999999995,62
16598,302,2.599999999999998,55
16649,303,2.799999999999999,51
16711,304,5.399999999999995,62
16761,305,-0.29999999999999893,50
16811,306,2.0999999999999996,50
16861,307,2.0999999999999996,50
16911,308,-0.8999999999999986,50
16964,309,1.1999999999999993,53
17014,310,1.5,50
17064,311,-0.8999999999999986,50
17114,312,2.0999999999999996,50
17167,313,2.9999999999999982,53
17217,314,2.6999999999999993,50
17272,315,1.4000000000000012,55
17322,316,-0.29999999999999893,50
17383,317,-1.5999999999999992,61
17434,318,2.799999999999999,51
17484,319,1.5,50
17535,320,2.1999999999999993,51
17586,321,1.0,51
17636,322,0.9000000000000004,50
17686,323,-0.8999999999999986,50
17740,324,0.700000000000002,54
17790,325,-0.29999999999999893,50
17840,326,-0.8999999999999986,50
17891,327,2.1999999999999993,51
17942,328,2.799999999999999,51
17995,329,1.799999999999999,53
18056,330,3.1999999999999975,61
18114,331,2.899999999999997,58
18164,332,0.9000000000000004,50
18214,333,-0.8999999999999986,50
18264,334,-0.29999999999999893,50
18314,335,2.6999999999999993,50
18366,336,2.8999999999999986,52
18416,337,-0.29999999999999893,50
18466,338,1.5,50
18517,339,2.1999999999999993,51
18567,340,0.9000000000000004,50
18619,341,2.8999999999999986,52
18673,342,2.4999999999999982,54
18724,343,1.5999999999999996,51
18778,344,0.6999999999999993,54
18828,345,2.0999999999999996,50
18883,346,1.9999999999999982,55
18940,347,-0.7999999999999985,57
18993,348,4.440892098500626e-16,53
19043,349,0.3000000000000007,50
19105,350,4.799999999999995,62
19162,351,1.0000000000000022,57
19212,352,-0.8999999999999986,50
19266,353,1.8999999999999986,54
19317,354,2.799999999999999,51
19369,355,2.8999999999999986,52
19471,356,7.899999999999983,102
19521,357,2.6999999999999993,50
19579,358,2.899999999999997,58
19635,359,3.299999999999997,56
19693,360,3.4999999999999964,58
19745,361,2.8999999999999986,52
19804,362,2.9999999999999964,59
19861,363,1.0000000000000009,57
19913,364,2.299999999999999,52
19980,365,4.099999999999995,67
20035,366,3.1999999999999975,55
20085,367,-0.8999999999999986,50
20137,368,2.8999999999999986,52
20191,369,0.10000000000000187,54
20246,370,2.599999999999998,55
20300,371,0.700000000000002,54
20350,372,2.6999999999999993,50
20400,373,2.6999999999999993,50
20450,374,-0.8999999999999986,50
20500,375,0.3000000000000007,50
20552,376,2.299999999999999,52
20604,377,2.299999999999999,52
20659,378,3.1999999999999975,55
20716,379,2.799999999999997,57
20766,380,1.5,50
20821,381,2.599999999999998,55
20871,382,2.0999999999999996,50
20929,383,1.0999999999999988,58
20989,384,3.099999999999996,60
21039,385,0.9000000000000004,50
21095,386,2.6999999999999975,56
21145,387,0.3000000000000007,50
21207,388,4.199999999999996,62
21261,389,2.4999999999999982,54
21311,390,0.3000000000000007,50
21369,391,2.899999999999997,58
21425,392,3.299999999999997,56
21487,393,4.199999999999996,62
21547,394,1.8999999999999977,60
21597,395,-0.29999999999999893,50
21650,396,2.3999999999999986,53
21700,397,-0.29999999999999893,50
21750,398,2.0999999999999996,50
21808,399,2.899999999999997,58
21859,400,1.0,51
21910,401,2.799999999999999,51
21963,402,1.1999999999999993,53
22018,403,3.1999999999999975,55
22071,404,2.9999999999999982,53
22121,405,0.3000000000000007,50
22176,406,0.7999999999999989,55
22239,407,3.6999999999999957,63
22295,408,2.099999999999998,56
22345,409,2.0999999999999996,50
22397,410,2.8999999999999986,52
22447,411,0.9000000000000004,50
22502,412,3.1999999999999975,55
22560,413,2.899999999999997,58
22610,414,2.0999999999999996,50
22662,415,2.8999999999999986,52
22716,416,3.099999999999998,54
22766,417,0.9000000000000004,50
22818,418,2.299999999999999,52
22871,419,2.9999999999999982,53
22936,420,3.2999999999999963,65
22986,421,2.0999999999999996,50
23036,422,2.6999999999999993,50
23092,423,3.299999999999997,56
23178,424,4.199999999999989,86
23228,425,2.6999999999999993,50
