timestep,episode,reward,length
1073,0,-7.499999999999998,50
1123,1,-8.099999999999998,50
1173,2,-8.7,50
1223,3,-7.499999999999998,50
1273,4,-6.899999999999999,50
1323,5,-8.7,50
1373,6,-8.099999999999998,50
1423,7,-5.699999999999998,50
1473,8,-6.899999999999999,50
1523,9,-6.899999999999999,50
1573,10,-8.7,50
1623,11,-7.499999999999998,50
1673,12,-8.099999999999998,50
1723,13,-3.299999999999998,50
1773,14,-7.499999999999998,50
1823,15,-8.099999999999998,50
1873,16,-8.099999999999998,50
1923,17,-8.099999999999998,50
1973,18,-6.899999999999999,50
2023,19,-7.499999999999998,50
2073,20,-8.7,50
2123,21,-6.299999999999999,50
2173,22,-7.499999999999998,50
2223,23,-8.099999999999998,50
2273,24,-7.499999999999998,50
2323,25,-7.499999999999998,50
2373,26,-8.099999999999998,50
2423,27,-8.7,50
2473,28,-8.099999999999998,50
2523,29,-8.099999999999998,50
2573,30,-6.899999999999999,50
2623,31,-8.7,50
2673,32,-8.099999999999998,50
2723,33,-8.099999999999998,50
2773,34,-8.099999999999998,50
2823,35,-8.099999999999998,50
2873,36,-8.7,50
2923,37,-8.099999999999998,50
2973,38,-7.499999999999998,50
3023,39,-7.499999999999998,50
3073,40,-7.499999999999998,50
3123,41,-8.099999999999998,50
3173,42,-6.299999999999999,50
3223,43,-6.899999999999999,50
3273,44,-7.499999999999998,50
3323,45,-7.499999999999998,50
3373,46,-7.499999999999998,50
3423,47,-6.899999999999999,50
3473,48,-7.499999999999998,50
3523,49,-8.099999999999998,50
3573,50,-7.499999999999998,50
3623,51,-8.099999999999998,50
3673,52,-8.7,50
3723,53,-6.899999999999999,50
3773,54,-6.299999999999999,50
3823,55,-4.499999999999998,50
3873,56,-6.899999999999999,50
3923,57,-6.899999999999999,50
3973,58,-4.499999999999998,50
4023,59,-6.299999999999999,50
4073,60,-6.299999999999999,50
4123,61,-8.7,50
4173,62,-7.499999999999998,50
4223,63,-8.099999999999998,50
4273,64,-3.299999999999998,50
4323,65,-6.899999999999999,50
4373,66,-6.899999999999999,50
4423,67,-3.899999999999998,50
4473,68,-6.899999999999999,50
4523,69,-8.099999999999998,50
4573,70,-6.899999999999999,50
4623,71,-1.4999999999999982,50
4673,72,-4.499999999999998,50
4723,73,-2.699999999999998,50
4773,74,-5.099999999999998,50
4823,75,-7.499999999999998,50
4873,76,-5.699999999999998,50
4923,77,-6.299999999999999,50
4973,78,-5.699999999999998,50
5023,79,-5.699999999999998,50
5073,80,-2.699999999999998,50
5123,81,-5.099999999999998,50
5173,82,-4.499999999999998,50
5223,83,-1.4999999999999982,50
5273,84,-7.499999999999998,50
5323,85,-6.299999999999999,50
5373,86,-2.699999999999998,50
5423,87,-7.499999999999998,50
5473,88,-8.099999999999998,50
5523,89,-6.299999999999999,50
5573,90,-7.499999999999998,50
5623,91,-3.299999999999998,50
5673,92,-3.899999999999998,50
5723,93,-3.299999999999998,50
5773,94,-7.499999999999998,50
5823,95,-5.699999999999998,50
5873,96,-7.499999999999998,50
5923,97,-7.499999999999998,50
5973,98,-3.899999999999998,50
6023,99,-5.699999999999998,50
6073,100,-1.4999999999999982,50
6123,101,-5.099999999999998,50
6173,102,-2.699999999999998,50
6223,103,-0.8999999999999986,50
6273,104,-0.8999999999999986,50
6323,105,-0.8999999999999986,50
6373,106,-2.699999999999998,50
6423,107,-0.8999999999999986,50
6473,108,-6.299999999999999,50
6523,109,-5.699999999999998,50
6573,110,-0.8999999999999986,50
6623,111,-5.099999999999998,50
6673,112,-6.299999999999999,50
6723,113,-3.299999999999998,50
6773,114,-0.8999999999999986,50
6823,115,-5.699999999999998,50
6873,116,-2.099999999999998,50
6923,117,-6.899999999999999,50
6973,118,-2.099999999999998,50
7023,119,-5.099999999999998,50
7073,120,-2.699999999999998,50
7123,121,-5.699999999999998,50
7173,122,-6.299999999999999,50
7223,123,-4.499999999999998,50
7273,124,-0.8999999999999986,50
7323,125,-5.099999999999998,50
7373,126,-0.8999999999999986,50
7423,127,-0.8999999999999986,50
7473,128,-1.4999999999999982,50
7523,129,-0.8999999999999986,50
7573,130,-0.8999999999999986,50
7623,131,-3.899999999999998,50
7673,132,-0.8999999999999986,50
7723,133,-2.699999999999998,50
7773,134,-0.8999999999999986,50
7823,135,-4.499999999999998,50
7873,136,-3.899999999999998,50
7923,137,-0.8999999999999986,50
7973,138,-2.699999999999998,50
8023,139,-0.8999999999999986,50
8073,140,-3.899999999999998,50
8123,141,-2.699999999999998,50
8173,142,-0.8999999999999986,50
8223,143,-0.8999999999999986,50
8273,144,-0.8999999999999986,50
8323,145,-0.8999999999999986,50
8373,146,-0.8999999999999986,50
8423,147,-0.8999999999999986,50
8473,148,-0.8999999999999986,50
8523,149,-0.8999999999999986,50
8573,150,-0.8999999999999986,50
