timestep,episode,reward,length
1073,0,-8.099999999999998,50
1123,1,-8.099999999999998,50
1173,2,-8.099999999999998,50
1223,3,-7.499999999999998,50
1273,4,-6.299999999999999,50
1323,5,-3.899999999999998,50
1373,6,-8.099999999999998,50
1423,7,-8.099999999999998,50
1473,8,-6.899999999999999,50
1523,9,-7.499999999999998,50
1573,10,-7.499999999999998,50
1623,11,-7.499999999999998,50
1673,12,-8.7,50
1723,13,-7.499999999999998,50
1773,14,-6.299999999999999,50
1823,15,-8.099999999999998,50
1873,16,-7.499999999999998,50
1923,17,-8.099999999999998,50
1973,18,-5.699999999999998,50
2023,19,-6.299999999999999,50
2073,20,-8.099999999999998,50
2123,21,-8.099999999999998,50
2173,22,-7.499999999999998,50
2223,23,-7.499999999999998,50
2273,24,-7.499999999999998,50
2323,25,-6.299999999999999,50
2373,26,-6.899999999999999,50
2423,27,-6.299999999999999,50
2473,28,-7.499999999999998,50
2523,29,-6.899999999999999,50
2573,30,-8.7,50
2623,31,-7.499999999999998,50
2673,32,-6.899999999999999,50
2723,33,-7.499999999999998,50
2773,34,-8.099999999999998,50
2823,35,-8.099999999999998,50
2873,36,-7.499999999999998,50
2923,37,-7.499999999999998,50
2973,38,-8.099999999999998,50
3023,39,-5.699999999999998,50
3073,40,-8.099999999999998,50
3123,41,-6.899999999999999,50
3173,42,-2.699999999999998,50
3223,43,-6.299999999999999,50
3273,44,-8.099999999999998,50
3323,45,-6.899999999999999,50
3373,46,-8.099999999999998,50
3423,47,-5.099999999999998,50
3473,48,-5.099999999999998,50
3523,49,-5.699999999999998,50
3573,50,-6.899999999999999,50
3623,51,-8.7,50
3673,52,-8.099999999999998,50
3723,53,-7.499999999999998,50
3773,54,-6.899999999999999,50
3823,55,-3.899999999999998,50
3873,56,-7.499999999999998,50
3923,57,-7.499999999999998,50
3973,58,-6.899999999999999,50
4023,59,-5.699999999999998,50
4073,60,-6.899999999999999,50
4123,61,-7.499999999999998,50
4173,62,-7.499999999999998,50
4223,63,-3.899999999999998,50
4273,64,-7.499999999999998,50
4323,65,-8.099999999999998,50
4373,66,-7.499999999999998,50
4423,67,-7.499999999999998,50
4473,68,-6.899999999999999,50
4523,69,-6.899999999999999,50
4573,70,-6.899999999999999,50
4623,71,-8.099999999999998,50
4673,72,-6.899999999999999,50
4723,73,-0.8999999999999986,50
4773,74,-7.499999999999998,50
4823,75,-6.899999999999999,50
4873,76,-6.899999999999999,50
4923,77,-6.299999999999999,50
4973,78,-6.899999999999999,50
5023,79,-8.7,50
5073,80,-4.499999999999998,50
5123,81,-3.899999999999998,50
5173,82,-4.499999999999998,50
5223,83,-6.299999999999999,50
5273,84,-5.099999999999998,50
5323,85,-5.699999999999998,50
5373,86,-0.8999999999999986,50
5423,87,-4.499999999999998,50
5473,88,-7.499999999999998,50
5523,89,-0.8999999999999986,50
5573,90,-2.699999999999998,50
5623,91,-6.899999999999999,50
5673,92,-2.099999999999998,50
5723,93,-6.299999999999999,50
5773,94,-6.299999999999999,50
5823,95,-4.499999999999998,50
5873,96,-0.8999999999999986,50
5923,97,-7.499999999999998,50
5973,98,-2.099999999999998,50
6023,99,-2.099999999999998,50
6073,100,-3.899999999999998,50
6123,101,-5.699999999999998,50
6173,102,-0.8999999999999986,50
6223,103,-1.4999999999999982,50
6273,104,-1.4999999999999982,50
6323,105,-1.4999999999999982,50
6373,106,-5.699999999999998,50
6423,107,-2.099999999999998,50
6473,108,-0.8999999999999986,50
6523,109,-5.699999999999998,50
6573,110,-5.099999999999998,50
6623,111,-6.299999999999999,50
6673,112,-5.699999999999998,50
6723,113,-0.8999999999999986,50
6773,114,-0.8999999999999986,50
6823,115,-0.8999999999999986,50
6873,116,-0.8999999999999986,50
6923,117,-0.8999999999999986,50
6973,118,-0.8999999999999986,50
7023,119,-0.8999999999999986,50
7073,120,-2.699999999999998,50
7123,121,-0.8999999999999986,50
7173,122,-2.699999999999998,50
7223,123,-0.8999999999999986,50
7273,124,-0.8999999999999986,50
7323,125,-0.8999999999999986,50
7373,126,-0.8999999999999986,50
7423,127,-0.8999999999999986,50
7473,128,-0.8999999999999986,50
7523,129,-2.099999999999998,50
7573,130,-1.4999999999999982,50
7623,131,-3.899999999999998,50
7673,132,-0.8999999999999986,50
7723,133,-0.8999999999999986,50
7773,134,-0.8999999999999986,50
7823,135,-4.499999999999998,50
7873,136,-3.899999999999998,50
7923,137,-0.8999999999999986,50
7985,138,0.0,62
8035,139,-3.899999999999998,50
8085,140,-0.8999999999999986,50
8135,141,-0.8999999999999986,50
8185,142,-0.8999999999999986,50
8235,143,-0.8999999999999986,50
8285,144,-0.8999999999999986,50
8335,145,-0.8999999999999986,50
8385,146,-0.8999999999999986,50
8435,147,-0.8999999999999986,50
8485,148,-0.8999999999999986,50
8535,149,-2.699999999999998,50
8585,150,-0.8999999999999986,50
8635,151,-0.8999999999999986,50
8685,152,0.9000000000000004,50
8735,153,-0.8999999999999986,50
8785,154,-0.8999999999999986,50
8835,155,-0.8999999999999986,50
8885,156,-5.699999999999998,50
8935,157,-0.29999999999999893,50
8985,158,-0.8999999999999986,50
9035,159,-0.8999999999999986,50
9085,160,-0.8999999999999986,50
9135,161,-0.8999999999999986,50
9185,162,-0.8999999999999986,50
9235,163,-0.8999999999999986,50
9285,164,-0.8999999999999986,50
9335,165,-0.8999999999999986,50
9385,166,-0.8999999999999986,50
9435,167,2.6999999999999993,50
9485,168,-0.8999999999999986,50
9535,169,-0.8999999999999986,50
9590,170,-0.9999999999999982,55
9640,171,-0.8999999999999986,50
9690,172,-2.699999999999998,50
9746,173,-0.29999999999999805,56
9799,174,0.6000000000000019,53
9849,175,-0.8999999999999986,50
9899,176,-0.8999999999999986,50
9949,177,-0.8999999999999986,50
9999,178,1.5,50
10049,179,-0.8999999999999986,50
10099,180,2.0999999999999996,50
10149,181,1.5,50
10199,182,-0.8999999999999986,50
10249,183,-0.8999999999999986,50
10299,184,-0.8999999999999986,50
10349,185,-0.8999999999999986,50
10399,186,-0.8999999999999986,50
10449,187,1.5,50
10499,188,-0.29999999999999893,50
10549,189,-0.8999999999999986,50
10599,190,-0.8999999999999986,50
10649,191,-0.8999999999999986,50
10699,192,-0.8999999999999986,50
10749,193,-0.8999999999999986,50
10799,194,0.3000000000000007,50
10849,195,-0.8999999999999986,50
10899,196,-0.8999999999999986,50
10949,197,-0.8999999999999986,50
10999,198,0.3000000000000007,50
11049,199,-0.8999999999999986,50
11099,200,-0.8999999999999986,50
11149,201,-0.8999999999999986,50
11199,202,-0.8999999999999986,50
11249,203,-0.29999999999999893,50
11299,204,-0.29999999999999893,50
11349,205,-0.8999999999999986,50
11399,206,0.9000000000000004,50
11449,207,0.3000000000000007,50
11501,208,2.3000000000000007,52
11552,209,2.1999999999999993,51
11602,210,-0.8999999999999986,50
11652,211,-0.29999999999999893,50
11702,212,-0.8999999999999986,50
11752,213,-0.8999999999999986,50
11821,214,-2.899999999999998,69
11871,215,-0.29999999999999893,50
11921,216,-0.8999999999999986,50
11971,217,-0.8999999999999986,50
12021,218,-0.8999999999999986,50
12071,219,-0.8999999999999986,50
12121,220,-0.8999999999999986,50
12171,221,-0.29999999999999893,50
12221,222,-0.8999999999999986,50
12271,223,-0.8999999999999986,50
12331,224,-2.2999999999999985,60
12381,225,0.9000000000000004,50
12431,226,-0.8999999999999986,50
12481,227,-0.29999999999999893,50
12531,228,-0.29999999999999893,50
12581,229,-0.8999999999999986,50
12631,230,0.3000000000000007,50
12681,231,-0.8999999999999986,50
12731,232,-0.8999999999999986,50
12794,233,0.10000000000000142,63
12844,234,-0.29999999999999893,50
12894,235,-0.8999999999999986,50
12944,236,-0.8999999999999986,50
12994,237,0.3000000000000007,50
13044,238,-0.8999999999999986,50
13094,239,-0.8999999999999986,50
13145,240,2.799999999999999,51
13195,241,-0.8999999999999986,50
13245,242,-0.8999999999999986,50
13295,243,-0.8999999999999986,50
13345,244,0.9000000000000004,50
13395,245,-0.29999999999999893,50
13445,246,-0.8999999999999986,50
13495,247,-0.29999999999999893,50
13545,248,2.0999999999999996,50
13595,249,0.9000000000000004,50
13645,250,0.3000000000000007,50
13695,251,-0.29999999999999893,50
13745,252,0.9000000000000004,50
13795,253,-0.8999999999999986,50
13845,254,-0.8999999999999986,50
13899,255,0.10000000000000187,54
13949,256,-0.29999999999999893,50
13999,257,-0.8999999999999986,50
14049,258,-0.8999999999999986,50
14100,259,2.799999999999999,51
14150,260,-0.8999999999999986,50
14200,261,-0.8999999999999986,50
14253,262,0.6000000000000019,53
14323,263,0.2000000000000013,70
14373,264,-0.8999999999999986,50
14424,265,2.1999999999999993,51
14474,266,0.3000000000000007,50
14526,267,2.299999999999999,52
14579,268,2.3999999999999986,53
14629,269,-0.8999999999999986,50
14679,270,2.6999999999999993,50
14729,271,0.9000000000000004,50
14779,272,0.3000000000000007,50
14829,273,-0.8999999999999986,50
14879,274,-0.8999999999999986,50
14929,275,0.9000000000000004,50
14979,276,-0.8999999999999986,50
15029,277,0.9000000000000004,50
15079,278,2.0999999999999996,50
15129,279,-0.8999999999999986,50
15187,280,-1.8999999999999981,58
15237,281,1.5,50
15287,282,1.5,50
15343,283,-1.4999999999999987,56
15393,284,0.3000000000000007,50
15443,285,2.0999999999999996,50
15493,286,-0.8999999999999986,50
15543,287,-0.29999999999999893,50
15594,288,2.799999999999999,51
15644,289,-0.8999999999999986,50
15694,290,0.9000000000000004,50
15744,291,2.6999999999999993,50
15794,292,0.9000000000000004,50
15844,293,0.9000000000000004,50
15897,294,2.3999999999999986,53
15947,295,2.0999999999999996,50
15997,296,0.9000000000000004,50
16047,297,-0.8999999999999986,50
16099,298,2.299999999999999,52
16150,299,2.1999999999999993,51
16200,300,1.5,50
16250,301,-0.29999999999999893,50
16307,302,-0.20000000000000018,57
16357,303,0.9000000000000004,50
16408,304,2.799999999999999,51
16466,305,-2.4999999999999987,58
16516,306,-0.29999999999999893,50
16566,307,0.3000000000000007,50
16623,308,2.1999999999999975,57
16676,309,2.9999999999999982,53
16735,310,-2.3999999999999986,59
16785,311,-0.8999999999999986,50
16836,312,2.799999999999999,51
16890,313,0.7000000000000011,54
16947,314,1.6000000000000014,57
16998,315,2.1999999999999993,51
17053,316,0.20000000000000195,55
17103,317,2.6999999999999993,50
17153,318,1.5,50
17203,319,0.3000000000000007,50
17253,320,1.5,50
17339,321,-5.399999999999999,86
17389,322,2.0999999999999996,50
17440,323,2.1999999999999993,51
17490,324,2.0999999999999996,50
17542,325,2.8999999999999986,52
17596,326,2.4999999999999982,54
17647,327,2.799999999999999,51
17697,328,2.6999999999999993,50
17749,329,2.3,52
17802,330,0.6000000000000019,53
17852,331,1.5,50
17907,332,3.1999999999999975,55
17960,333,2.3999999999999986,53
18010,334,-0.8999999999999986,50
18060,335,-0.29999999999999893,50
18110,336,1.5,50
18169,337,-1.1999999999999986,59
18222,338,1.800000000000002,53
18274,339,2.3000000000000007,52
18325,340,2.1999999999999993,51
18375,341,1.5,50
18427,342,2.8999999999999986,52
18484,343,2.799999999999997,57
18536,344,2.299999999999999,52
18586,345,2.0999999999999996,50
18640,346,3.099999999999998,54
18696,347,3.299999999999997,56
18748,348,2.8999999999999986,52
18801,349,2.3999999999999986,53
18852,350,2.799999999999999,51
18904,351,2.8999999999999986,52
18954,352,2.0999999999999996,50
19005,353,2.799999999999999,51
19057,354,2.299999999999999,52
19109,355,2.8999999999999986,52
19165,356,0.3000000000000007,56
19215,357,1.5,50
19270,358,3.1999999999999975,55
19320,359,1.5,50
19370,360,2.0999999999999996,50
19428,361,-1.2999999999999985,58
19482,362,3.099999999999998,54
19535,363,2.9999999999999982,53
19585,364,2.6999999999999993,50
19637,365,2.8999999999999986,52
19692,366,1.9999999999999982,55
19746,367,3.099999999999998,54
19799,368,2.3999999999999986,53
19849,369,0.3000000000000007,50
19901,370,2.8999999999999986,52
19952,371,2.799999999999999,51
20008,372,1.5,56
20059,373,2.799999999999999,51
20111,374,2.8999999999999986,52
20165,375,1.3000000000000007,54
20219,376,1.8999999999999986,54
20271,377,2.8999999999999986,52
20325,378,3.099999999999998,54
20377,379,2.299999999999999,52
20431,380,3.099999999999998,54
20481,381,2.6999999999999993,50
20532,382,2.799999999999999,51
20584,383,2.8999999999999986,52
20635,384,2.1999999999999993,51
20685,385,2.0999999999999996,50
20771,386,1.79999999999999,86
20827,387,2.6999999999999975,56
20878,388,2.799999999999999,51
20931,389,2.9999999999999982,53
20984,390,2.3999999999999986,53
21040,391,0.29999999999999893,56
21095,392,2.599999999999998,55
21147,393,2.8999999999999986,52
21197,394,2.0999999999999996,50
21253,395,3.299999999999997,56
21303,396,2.0999999999999996,50
21353,397,2.6999999999999993,50
21403,398,2.6999999999999993,50
21455,399,2.299999999999999,52
21506,400,2.1999999999999993,51
21562,401,3.299999999999997,56
21620,402,2.299999999999997,58
21671,403,2.1999999999999993,51
21723,404,2.8999999999999986,52
21777,405,3.099999999999998,54
21831,406,3.099999999999998,54
21881,407,2.6999999999999993,50
21931,408,0.9000000000000004,50
21983,409,2.8999999999999986,52
22034,410,2.799999999999999,51
22085,411,2.799999999999999,51
22138,412,2.9999999999999982,53
22195,413,3.399999999999997,57
22246,414,2.1999999999999993,51
22302,415,3.299999999999997,56
22355,416,2.9999999999999982,53
22407,417,1.7000000000000002,52
22459,418,2.8999999999999986,52
22509,419,2.0999999999999996,50
22560,420,2.1999999999999993,51
22617,421,2.799999999999997,57
22668,422,2.799999999999999,51
22720,423,2.299999999999999,52
22772,424,2.299999999999999,52
