timestep,policy_loss,value_loss,entropy_loss,clip_fraction,approx_kl,learning_rate
1024,0.0002555851242505014,3.4986232817173004,-0.6920745614916086,0.0,0.0010783859470393509,0.00014997439836149511
2048,-0.0006510589591925964,62490.621352903545,-0.6899811048060656,0.0068359375,0.0009008171036839485,0.00014994879672299027
3072,-0.007116045686416328,2.26692233979702,-0.6776737403124571,0.00439453125,0.004636109370039776,0.0001499231950844854
4096,-0.01059258621535264,1.618936974555254,-0.639222526922822,0.0615234375,0.008380053855944425,0.00014989759344598053
5120,-0.00893538721720688,0.6449896432459354,-0.5789475962519646,0.08056640625,0.00862096950004343,0.00014987199180747568
6144,-0.009301455953391269,0.30041622184216976,-0.509534889832139,0.07421875,0.0072685036866459996,0.0001498463901689708
7168,-0.004985195948393084,0.27245524479076266,-0.4814174026250839,0.02392578125,0.002186826037359424,0.00014982078853046594
8192,-0.006206578022101894,0.15654354053549469,-0.4236671905964613,0.0478515625,0.002929841633886099,0.00014979518689196107
9216,-0.0005583946767728776,0.23718275816645473,-0.4040994495153427,0.0283203125,0.003895578280207701,0.0001497695852534562
10240,-0.003930654245777987,0.0979791012359783,-0.3676268318668008,0.021484375,0.001568357416545041,0.00014974398361495135
11264,-0.0013880663900636137,0.21341506158933043,-0.35762917809188366,0.013671875,0.0014320137561298907,0.00014971838197644648
12288,-0.010533384716836736,0.12839141231961548,-0.33537839259952307,0.05712890625,0.004288504831492901,0.0001496927803379416
13312,-0.007437949898303486,0.16154774837195873,-0.32786448299884796,0.0283203125,0.0026684335462050512,0.00014966717869943676
14336,-0.0064444609452039,0.21213512355461717,-0.3088990733958781,0.03662109375,0.002716401082579978,0.0001496415770609319
15360,-0.007272352391737513,0.18136547226458788,-0.2851999644190073,0.04638671875,0.005792380208731629,0.00014961597542242702
16384,-0.016482097955304198,0.3177945897914469,-0.3216803139075637,0.1171875,0.011243098371778615,0.00014959037378392217
17408,-0.010311187506886199,0.21900749625638127,-0.2805692283436656,0.0537109375,0.004492246429435909,0.0001495647721454173
18432,-0.004223636002279818,0.19498945865780115,-0.2701050713658333,0.0380859375,0.002972770482301712,0.00014953917050691243
19456,-0.0038158233073772863,0.15544942393898964,-0.24971084855496883,0.0615234375,0.00613279543176759,0.00014951356886840756
20480,-0.0018847415631171316,0.1405676268041134,-0.21458307653665543,0.04345703125,0.004614921082975343,0.00014948796722990268
21504,-0.0025066536327358335,0.06784201762638986,-0.2229775870218873,0.02734375,0.00241386829293333,0.00014946236559139784
22528,-0.0006140484911156818,0.05265465046977624,-0.24260778864845634,0.03369140625,0.0031846427445998415,0.00014943676395289297
23552,-0.003474366676528007,0.032737877569161355,-0.22282013902440667,0.056640625,0.006702564991428517,0.0001494111623143881
24576,-0.0019999236392322928,0.04248668666696176,-0.1937528159469366,0.06103515625,0.005743785644881427,0.00014938556067588325
25600,-0.0028695413639070466,0.045738917717244476,-0.19786516437307,0.037109375,0.0035370360710658133,0.00014935995903737838
26624,-0.00026392826111987233,0.024452216137433425,-0.21348902164027095,0.0341796875,0.0037881371245021,0.0001493343573988735
27648,0.002236104410258122,0.026731816731626168,-0.20432717399671674,0.044921875,0.004941739607602358,0.00014930875576036866
28672,0.0004624209686880931,0.02887063313391991,-0.19526291638612747,0.0205078125,0.0015988590166671202,0.0001492831541218638
29696,-0.001869574494776316,0.03496999043272808,-0.17807466350495815,0.0439453125,0.0045507815084420145,0.00014925755248335892
30720,-0.006424517880077474,0.03673146775690839,-0.19787575164809823,0.04541015625,0.004692118920502253,0.00014923195084485407
31744,-0.0034201874514110386,0.023888467549113557,-0.20775344548746943,0.05712890625,0.0048261994670610875,0.00014920634920634917
32768,0.0013797489009448327,0.035296964284498245,-0.22016424173489213,0.0419921875,0.0034520530025474727,0.00014918074756784433
33792,-0.006115174721344374,0.021787429199321195,-0.2298406921327114,0.05322265625,0.005469221781822853,0.00014915514592933946
34816,0.0003617126785684377,0.06656569422921166,-0.20260104164481163,0.05224609375,0.00697492303152103,0.00014912954429083459
35840,-0.0011492229532450438,0.01970581177738495,-0.19890020554885268,0.033203125,0.002815214858856052,0.00014910394265232974
36864,-0.004310348333092406,0.022601794713409618,-0.2026682214345783,0.0673828125,0.005416709842393175,0.00014907834101382487
37888,-0.0020784097723662853,0.11022134404629469,-0.20344572700560093,0.06689453125,0.005693768980563618,0.00014905273937532
38912,-0.005103978241095319,0.12558469153009355,-0.22858012840151787,0.04638671875,0.004141875586356036,0.00014902713773681515
39936,-0.004230966194882058,0.11509011266753078,-0.23194142524152994,0.03369140625,0.0030052964139031246,0.00014900153609831028
