timestep,policy_loss,value_loss,entropy_loss,clip_fraction,approx_kl,learning_rate
1024,-0.0010996662167599425,4.560212209820747,-0.6913869893178344,0.0,0.0019511025311658159,9.989754098360657e-05
2048,-0.002886911875975784,4.547344975173473,-0.6894837906584144,0.0087890625,0.0033818686424638145,9.979508196721312e-05
3072,-0.0007384128475678153,3.128881059587002,-0.6863854378461838,0.000732421875,0.0024963307223515585,9.969262295081968e-05
4096,-0.004259403460309841,2.155611414462328,-0.670099064707756,0.038818359375,0.004526361473836005,9.959016393442624e-05
5120,-0.004736849179607816,1.6558628231287003,-0.6597881903871894,0.013427734375,0.002235838255728595,9.948770491803279e-05
6144,-0.0025184307160088792,1.501570069231093,-0.6513348957523704,0.001220703125,0.0012173431969131343,9.938524590163934e-05
7168,-0.016294317654683255,0.8748791432008147,-0.6194415558129549,0.09814453125,0.008459050921374,9.92827868852459e-05
8192,-0.011734413674275856,0.4811001275666058,-0.5655460078269243,0.05810546875,0.005914688277698588,9.918032786885247e-05
9216,-0.011014207164407708,0.35815806477330625,-0.5171479866839945,0.057373046875,0.00564180518995272,9.907786885245903e-05
10240,-0.010592237755190581,0.40277855517342687,-0.46416735323145986,0.060791015625,0.004064420245413203,9.897540983606558e-05
11264,-0.006298826898273546,0.4696873524226248,-0.4341930514201522,0.036376953125,0.003067857163841836,9.887295081967214e-05
12288,-0.009898637916194275,0.3148607031907886,-0.390755592379719,0.08984375,0.005812443436298054,9.87704918032787e-05
13312,-0.00916005385806784,0.19943285069894046,-0.405516623519361,0.056396484375,0.004647572277463041,9.866803278688525e-05
14336,-0.0075501300088944845,0.13254401553422213,-0.3994202264584601,0.033203125,0.00286713083187351,9.85655737704918e-05
15360,-0.0067262208758620545,0.07416391972219571,-0.41788875591009855,0.041748046875,0.003219710932171438,9.846311475409836e-05
16384,-0.012727976281894371,0.10381132579641417,-0.3977444050833583,0.06689453125,0.005592693269136362,9.836065573770493e-05
17408,-0.012148566260293592,0.1968542718095705,-0.392669262830168,0.0439453125,0.004030008894915227,9.825819672131148e-05
18432,-0.010398797181551345,0.25092926947399974,-0.3893327424302697,0.058349609375,0.004101407444977667,9.815573770491804e-05
19456,-0.01065557154652197,0.11689451267011464,-0.37059534760192037,0.038818359375,0.0034852916942327283,9.80532786885246e-05
20480,-0.014160577891743742,0.2600252132397145,-0.36217833729460835,0.055419921875,0.004555958577839192,9.795081967213115e-05
21504,-0.008338380575878546,0.2048895873595029,-0.38413895945996046,0.04443359375,0.0039047361133270897,9.784836065573771e-05
22528,-0.009530865354463458,0.18061493465211242,-0.3602530104108155,0.05419921875,0.00524258420773549,9.774590163934426e-05
23552,-0.010593202328891493,0.1611871614586562,-0.35938297724351287,0.0654296875,0.004488225087698083,9.764344262295082e-05
24576,-0.008145480722305365,0.14762112277094275,-0.3451514416374266,0.036865234375,0.002968911561765708,9.754098360655737e-05
