timestep,episode,reward,length
1073,0,-6.299999999999999,50
1123,1,-8.7,50
1173,2,-7.499999999999998,50
1223,3,-6.299999999999999,50
1273,4,-8.7,50
1323,5,-7.499999999999998,50
1373,6,-8.099999999999998,50
1423,7,-5.099999999999998,50
1473,8,-7.499999999999998,50
1523,9,-8.099999999999998,50
1573,10,-8.099999999999998,50
1623,11,-7.499999999999998,50
1673,12,-7.499999999999998,50
1723,13,-5.099999999999998,50
1773,14,-6.899999999999999,50
1823,15,-8.7,50
1873,16,-7.499999999999998,50
1923,17,-7.499999999999998,50
1973,18,-6.899999999999999,50
2023,19,-6.299999999999999,50
2073,20,-8.099999999999998,50
2123,21,-6.299999999999999,50
2173,22,-6.899999999999999,50
2223,23,-6.299999999999999,50
2273,24,-7.499999999999998,50
2323,25,-8.099999999999998,50
2373,26,-6.299999999999999,50
2423,27,-6.299999999999999,50
2473,28,-6.299999999999999,50
2523,29,-6.299999999999999,50
2573,30,-7.499999999999998,50
2623,31,-7.499999999999998,50
2673,32,-7.499999999999998,50
2723,33,-6.899999999999999,50
2773,34,-8.099999999999998,50
2823,35,-4.499999999999998,50
2873,36,-7.499999999999998,50
2923,37,-6.899999999999999,50
2973,38,-7.499999999999998,50
3023,39,-8.099999999999998,50
3073,40,-7.499999999999998,50
3123,41,-1.4999999999999982,50
3173,42,-6.299999999999999,50
3223,43,-6.899999999999999,50
3273,44,-4.499999999999998,50
3323,45,-5.099999999999998,50
3373,46,-6.299999999999999,50
3423,47,-5.699999999999998,50
3473,48,-1.4999999999999982,50
3523,49,-7.499999999999998,50
3573,50,-5.699999999999998,50
3623,51,-5.699999999999998,50
3673,52,-2.699999999999998,50
3723,53,-6.299999999999999,50
3773,54,-5.699999999999998,50
3823,55,-3.299999999999998,50
3873,56,-7.499999999999998,50
3923,57,-6.299999999999999,50
3973,58,-5.699999999999998,50
4023,59,-5.699999999999998,50
4073,60,-8.099999999999998,50
4123,61,-6.899999999999999,50
4173,62,-0.8999999999999986,50
4223,63,-4.499999999999998,50
4273,64,-3.299999999999998,50
4323,65,-4.499999999999998,50
4373,66,-0.8999999999999986,50
4423,67,-5.099999999999998,50
4473,68,-3.299999999999998,50
4523,69,-6.899999999999999,50
4573,70,-3.899999999999998,50
4623,71,-0.8999999999999986,50
4673,72,-0.8999999999999986,50
4723,73,-4.499999999999998,50
4773,74,-3.899999999999998,50
4823,75,-4.499999999999998,50
4873,76,-3.899999999999998,50
4923,77,-5.099999999999998,50
4973,78,-6.299999999999999,50
5023,79,-3.299999999999998,50
5073,80,-1.4999999999999982,50
5123,81,-2.099999999999998,50
5173,82,-0.8999999999999986,50
5223,83,-0.29999999999999893,50
5273,84,-0.8999999999999986,50
5323,85,1.5,50
5373,86,-3.899999999999998,50
5423,87,-5.099999999999998,50
5473,88,-0.8999999999999986,50
5523,89,-2.699999999999998,50
5573,90,-6.299999999999999,50
5623,91,-2.099999999999998,50
5673,92,-0.8999999999999986,50
5723,93,2.0999999999999996,50
5773,94,-0.29999999999999893,50
5823,95,-0.8999999999999986,50
5873,96,-2.699999999999998,50
5923,97,-3.899999999999998,50
5973,98,-0.8999999999999986,50
6023,99,-0.8999999999999986,50
6073,100,-0.8999999999999986,50
6123,101,-0.8999999999999986,50
6173,102,-1.4999999999999982,50
6223,103,-0.8999999999999986,50
6273,104,-0.8999999999999986,50
6323,105,2.6999999999999993,50
6373,106,-0.8999999999999986,50
6423,107,1.5,50
6473,108,-0.8999999999999986,50
6523,109,-0.8999999999999986,50
6573,110,-0.8999999999999986,50
