timestep,episode,reward,length
1073,0,-5.699999999999998,50
1123,1,-6.899999999999999,50
1173,2,-7.499999999999998,50
1223,3,-8.7,50
1273,4,-5.099999999999998,50
1323,5,-8.7,50
1373,6,-7.499999999999998,50
1423,7,-8.099999999999998,50
1473,8,-6.899999999999999,50
1523,9,-6.899999999999999,50
1573,10,-8.099999999999998,50
1623,11,-8.099999999999998,50
1673,12,-7.499999999999998,50
1723,13,-8.7,50
1773,14,-8.099999999999998,50
1823,15,-7.499999999999998,50
1873,16,-8.7,50
1923,17,-6.899999999999999,50
1973,18,-8.099999999999998,50
2023,19,-8.099999999999998,50
2073,20,-6.299999999999999,50
2123,21,-7.499999999999998,50
2173,22,-8.099999999999998,50
2223,23,-6.899999999999999,50
2273,24,-7.499999999999998,50
2323,25,-5.699999999999998,50
2373,26,-5.099999999999998,50
2423,27,-6.899999999999999,50
2473,28,-5.099999999999998,50
2523,29,-5.699999999999998,50
2573,30,-6.899999999999999,50
2623,31,-5.699999999999998,50
2673,32,-8.7,50
2723,33,-7.499999999999998,50
2773,34,-7.499999999999998,50
2823,35,-6.299999999999999,50
2873,36,-6.299999999999999,50
2923,37,-7.499999999999998,50
2973,38,-5.099999999999998,50
3023,39,-6.899999999999999,50
3073,40,-7.499999999999998,50
3123,41,-2.699999999999998,50
3173,42,-2.099999999999998,50
3223,43,-6.899999999999999,50
3273,44,-7.499999999999998,50
3323,45,-5.099999999999998,50
3373,46,-6.899999999999999,50
3423,47,-7.499999999999998,50
3473,48,-8.099999999999998,50
3523,49,-1.4999999999999982,50
3573,50,-4.499999999999998,50
3623,51,-4.499999999999998,50
3673,52,-7.499999999999998,50
3723,53,-6.899999999999999,50
3773,54,-2.699999999999998,50
3823,55,-5.699999999999998,50
3873,56,-3.899999999999998,50
3923,57,-5.099999999999998,50
3973,58,-5.699999999999998,50
4023,59,-5.099999999999998,50
4073,60,-6.299999999999999,50
4123,61,-4.499999999999998,50
4173,62,-7.499999999999998,50
4223,63,-0.8999999999999986,50
4273,64,-2.699999999999998,50
4323,65,-5.699999999999998,50
4373,66,-4.499999999999998,50
4423,67,-5.099999999999998,50
4473,68,-0.8999999999999986,50
4523,69,-2.099999999999998,50
4573,70,-3.299999999999998,50
4623,71,-1.4999999999999982,50
4673,72,-6.899999999999999,50
4723,73,-6.299999999999999,50
4773,74,-5.099999999999998,50
4823,75,-5.099999999999998,50
4873,76,-0.8999999999999986,50
4923,77,-0.8999999999999986,50
4973,78,-5.099999999999998,50
5023,79,-7.499999999999998,50
5073,80,-2.699999999999998,50
5123,81,-6.899999999999999,50
5173,82,-2.099999999999998,50
5223,83,-3.299999999999998,50
5273,84,-4.499999999999998,50
5323,85,-6.899999999999999,50
5373,86,-1.4999999999999982,50
5423,87,-0.8999999999999986,50
5473,88,-4.499999999999998,50
5523,89,-0.8999999999999986,50
5573,90,-0.8999999999999986,50
5623,91,-5.699999999999998,50
5673,92,-5.099999999999998,50
5723,93,1.5,50
5773,94,-3.299999999999998,50
5823,95,-1.4999999999999982,50
5873,96,-0.8999999999999986,50
5923,97,-0.8999999999999986,50
5973,98,-2.099999999999998,50
6023,99,-1.4999999999999982,50
6073,100,-3.899999999999998,50
6123,101,-0.8999999999999986,50
6173,102,-0.8999999999999986,50
6223,103,-0.8999999999999986,50
6273,104,0.3000000000000007,50
6323,105,-0.8999999999999986,50
6373,106,-4.499999999999998,50
6423,107,-0.8999999999999986,50
6473,108,-0.8999999999999986,50
6523,109,-0.8999999999999986,50
6573,110,-2.699999999999998,50
6623,111,-0.8999999999999986,50
6673,112,-2.099999999999998,50
6723,113,-1.4999999999999982,50
6773,114,-0.8999999999999986,50
6823,115,-0.8999999999999986,50
6873,116,-0.8999999999999986,50
6923,117,-0.8999999999999986,50
6973,118,-0.8999999999999986,50
7023,119,-0.8999999999999986,50
7073,120,-0.8999999999999986,50
7123,121,-0.8999999999999986,50
7173,122,-0.8999999999999986,50
7223,123,-0.8999999999999986,50
7273,124,-0.8999999999999986,50
7323,125,-0.8999999999999986,50
7373,126,-0.8999999999999986,50
7423,127,-0.8999999999999986,50
7473,128,-0.8999999999999986,50
7523,129,-2.099999999999998,50
7573,130,-0.8999999999999986,50
7623,131,-1.4999999999999982,50
7673,132,-3.899999999999998,50
7723,133,-0.8999999999999986,50
7773,134,-6.899999999999999,50
7823,135,-0.8999999999999986,50
7873,136,-4.499999999999998,50
7923,137,-0.8999999999999986,50
7973,138,-0.8999999999999986,50
8023,139,-1.4999999999999982,50
8073,140,-6.299999999999999,50
8123,141,-3.899999999999998,50
8173,142,-0.8999999999999986,50
8223,143,-0.8999999999999986,50
8273,144,-0.8999999999999986,50
8323,145,-0.8999999999999986,50
8373,146,-0.8999999999999986,50
8423,147,-2.099999999999998,50
8473,148,-0.8999999999999986,50
8523,149,-0.8999999999999986,50
8573,150,-0.8999999999999986,50
8623,151,-0.8999999999999986,50
8673,152,2.0999999999999996,50
8723,153,-0.8999999999999986,50
8773,154,-5.099999999999998,50
8823,155,-0.8999999999999986,50
8874,156,2.1999999999999993,51
8924,157,-1.4999999999999982,50
8974,158,-0.8999999999999986,50
9024,159,-0.8999999999999986,50
9074,160,-5.099999999999998,50
9124,161,-6.299999999999999,50
9174,162,-2.099999999999998,50
9224,163,-0.8999999999999986,50
9274,164,-0.8999999999999986,50
9324,165,-0.8999999999999986,50
9374,166,-0.8999999999999986,50
9424,167,-0.8999999999999986,50
9478,168,0.10000000000000187,54
9528,169,-0.8999999999999986,50
9578,170,-0.8999999999999986,50
9628,171,-0.8999999999999986,50
9678,172,-0.8999999999999986,50
9728,173,-0.8999999999999986,50
9778,174,-0.29999999999999893,50
9828,175,-0.8999999999999986,50
9883,176,-0.9999999999999987,55
9933,177,-0.8999999999999986,50
9983,178,-0.8999999999999986,50
10069,179,-2.3999999999999972,86
10119,180,0.9000000000000004,50
10169,181,-0.8999999999999986,50
10219,182,-2.099999999999998,50
10269,183,-0.8999999999999986,50
10319,184,-0.8999999999999986,50
10369,185,-0.8999999999999986,50
10419,186,1.5,50
10477,187,-0.6999999999999984,58
10538,188,3.7999999999999954,61
10588,189,-0.8999999999999986,50
10638,190,-0.8999999999999986,50
10688,191,-0.8999999999999986,50
